Date,Close,High,Low,Open,Volume,Daily_Return,MA_30,Volatility
06-01-2026,1500.661499,1561.77894,1489.413578,1561.77894,27417125,-0.044673977,1546.317131,0.011526621
07-01-2026,1497.2771,1513.004431,1491.105683,1503.050455,11199340,-0.002255272,1545.139242,0.011516105
08-01-2026,1463.831787,1496.978578,1462.040144,1493.096503,16518684,-0.022337423,1541.844474,0.011509832
09-01-2026,1468.510254,1473.089059,1458.257609,1458.257609,8335311,0.003196041,1538.921326,0.011543111
12-01-2026,1476.373779,1478.464212,1444.322023,1468.510235,8883745,0.005354764,1536.124255,0.01159043
13-01-2026,1446.11377,1478.961892,1438.050951,1478.165526,13499760,-0.020496171,1532.36497,0.012081184
14-01-2026,1452.086182,1460.248394,1433.571688,1437.354247,8321764,0.004129974,1529.461727,0.011979867
15-01-2026,1452.086182,1452.086182,1452.086182,1452.086182,0,0,1526.807332,0.011970977
16-01-2026,1451.190308,1473.188572,1448.403145,1452.08619,17167161,-0.000616957,1524.229252,0.011972389
19-01-2026,1407.094116,1443.92383,1396.841593,1443.92383,20392765,-0.030386222,1520.015401,0.013025404
20-01-2026,1387.584351,1409.483099,1383.60276,1404.207443,13189498,-0.013865288,1515.07159,0.013152026
21-01-2026,1398.13562,1406.39747,1366.681076,1383.105139,17352720,0.007604056,1510.930737,0.013255613
22-01-2026,1396.045288,1412.967049,1388.579805,1403.610286,15721693,-0.001495085,1506.471354,0.013179515
23-01-2026,1379.720703,1400.524539,1374.644199,1395.34852,9837802,-0.011693449,1501.199064,0.013178108
27-01-2026,1374.146484,1385.195374,1361.704013,1373.648786,26302396,-0.004040107,1495.359395,0.013014255
28-01-2026,1390.271851,1403.411172,1378.526231,1378.625747,11121657,0.011734823,1490.067196,0.013310517
29-01-2026,1384.598145,1396.443401,1377.630361,1396.443401,20846683,-0.004081005,1485.04707,0.013271803
30-01-2026,1388.977905,1391.565915,1372.155661,1376.236767,11239835,0.0031632,1480.103259,0.013297905
02-02-2026,1384.000977,1386.489471,1329.353619,1333.832909,15711165,-0.003583159,1474.993551,0.013283425
03-02-2026,1430.485962,1482.644824,1423.617694,1467.116645,25456171,0.033587393,1470.746521,0.014609316
04-02-2026,1450.095459,1457.262274,1433.671396,1437.354319,8333387,0.013708276,1466.811385,0.014822449
05-02-2026,1436.75708,1454.773754,1432.875005,1450.294465,11763658,-0.009198276,1462.587585,0.014872804
06-02-2026,1444.123047,1446.113842,1426.902618,1434.8658,8277304,0.0051268,1459.024064,0.014905288
09-02-2026,1454.873291,1459.15355,1446.312895,1451.289884,5775864,0.007444133,1455.785706,0.015002526
10-02-2026,1451.787476,1464.229946,1445.516422,1464.229946,10259630,-0.00212102,1452.895732,0.014949494
11-02-2026,1461.940552,1463.234617,1446.910071,1452.882457,7106877,0.0069935,1450.536637,0.015030183
12-02-2026,1442.231689,1466.220749,1438.847313,1463.234556,11135399,-0.013481302,1446.505273,0.014625588
13-02-2026,1413.066528,1444.023372,1409.781789,1438.847353,10755693,-0.020222244,1441.329207,0.014926929
16-02-2026,1430.485962,1432.974456,1402.81398,1413.564202,5896514,0.012327398,1436.179679,0.014985879
17-02-2026,1416.450928,1425.210476,1412.071154,1424.513625,10731630,-0.009811375,1431.033476,0.014998304
18-02-2026,1434.666748,1435.462993,1412.668362,1420.432512,5521096,0.012860185,1428.833651,0.013086345
19-02-2026,1403.013062,1436.358885,1393.556783,1436.358885,11884664,-0.022063442,1425.691516,0.013619064
20-02-2026,1412.867554,1420.830736,1399.628715,1403.013092,8177670,0.007023806,1423.992708,0.013160021
23-02-2026,1421.427856,1428.296125,1411.772548,1418.441663,7758856,0.006058815,1422.423295,0.013202532
24-02-2026,1422.224243,1426.703533,1408.487707,1418.740351,12529409,0.000560272,1420.618311,0.013151861
25-02-2026,1392.063721,1433.870425,1387.086732,1428.395738,10728792,-0.021206587,1418.816642,0.013188464
26-02-2026,1400.325562,1406.397463,1385.494111,1392.063712,16683858,0.005934959,1417.091288,0.013217631
27-02-2026,1387.484863,1403.908925,1381.711508,1391.56597,12031440,-0.009169795,1414.937911,0.013296518
02-03-2026,1351.75,1372.255167,1335.325939,1369.169459,23728722,-0.025755137,1411.623234,0.014016122
04-03-2026,1338.809937,1346.574087,1300.984823,1323.878971,32495007,-0.009572823,1409.347095,0.013058744
05-03-2026,1383.005615,1392.561409,1346.872629,1346.872629,25957532,0.033011167,1409.19447,0.014284358
06-03-2026,1398.334717,1417.744972,1383.90145,1390.072867,19311971,0.011083904,1409.201107,0.014362251
09-03-2026,1417.446289,1422.821461,1363.694815,1368.671803,24870822,0.01366738,1409.914473,0.014569328
10-03-2026,1402.316284,1424.911763,1394.15395,1424.01588,18071259,-0.010674129,1410.66766,0.014540808
11-03-2026,1383.801758,1427.400223,1377.232158,1418.342129,21848087,-0.013202818,1410.989502,0.014737477
12-03-2026,1385.792603,1404.406612,1374.743713,1383.602776,20939959,0.001438678,1410.840194,0.014581987
13-03-2026,1374.345581,1394.353172,1372.056239,1378.824871,17265090,-0.00826027,1410.498442,0.014642108
16-03-2026,1388.679321,1390.869269,1357.224778,1373.64884,22837802,0.010429502,1410.488489,0.014758348
17-03-2026,1391.167725,1399.429574,1381.810962,1392.561306,19007744,0.001791921,1410.72738,0.01474474
18-03-2026,1401.619507,1406.397465,1390.769647,1390.769647,9559327,0.007512956,1409.765165,0.013422737
19-03-2026,1378.426758,1409.184449,1369.766725,1381.611982,16498373,-0.016547108,1407.376208,0.013447816
20-03-2026,1407.890503,1423.418682,1389.674677,1391.565957,22994918,0.021374908,1406.413989,0.013999344
23-03-2026,1401.320923,1409.084952,1384.598193,1393.556772,18979554,-0.004666258,1404.987252,0.013975803
24-03-2026,1405.30249,1415.853681,1400.126349,1413.464703,18620893,0.002841296,1403.334892,0.013906042
25-03-2026,1406.596436,1423.916379,1401.918115,1413.464704,19041331,0.000920759,1401.828524,0.013909138
27-03-2026,1341.89563,1398.235116,1338.809921,1394.552193,23266517,-0.04599813,1397.827026,0.016062405
30-03-2026,1337.714966,1358.717833,1327.96002,1328.855902,24393861,-0.003115491,1394.343136,0.015934053
01-04-2026,1362.898438,1378.028555,1356.627505,1377.829403,14404619,0.018825738,1392.670866,0.016021012
02-04-2026,1344.284546,1351.949059,1321.888098,1350.754631,21280051,-0.013657578,1389.797485,0.015973553
06-04-2026,1298.695313,1352.745455,1284.063015,1352.745455,29274881,-0.033913381,1385.872298,0.016958558
07-04-2026,1298.595825,1302.27887,1285.058441,1289.040032,28388922,-7.66E-05,1381.336601,0.016710627
08-04-2026,1341.597046,1344.384087,1320.096359,1342.791475,21817543,0.033113629,1379.2894,0.017574746
09-04-2026,1323.878906,1343.78686,1320.195983,1339.805269,20725390,-0.013206752,1376.323112,0.01763076
10-04-2026,1343.985962,1346.076394,1325.372073,1330.846761,19364461,0.015187987,1373.741715,0.017852316
13-04-2026,1309.047485,1321.489957,1303.970981,1315.119387,28753269,-0.025996162,1369.969157,0.018386236
15-04-2026,1337.914063,1340.80074,1328.059601,1330.846763,15313779,0.022051589,1368.164168,0.018571709
16-04-2026,1337.117798,1347.569474,1323.87896,1345.777709,30211012,-0.000595154,1366.057243,0.018523961
17-04-2026,1358.717896,1362.102272,1333.832952,1333.832952,13869105,0.016154222,1365.098344,0.018732193
20-04-2026,1357.025757,1366.681066,1346.574081,1356.92612,13614733,-0.001245394,1365.274202,0.018118409
21-04-2026,1347.071777,1363.49584,1343.886432,1352.745496,27293629,-0.007335144,1365.549597,0.018080977
22-04-2026,1355.831177,1359.713252,1342.891007,1344.085557,9525953,0.006502548,1364.643783,0.017048756
23-04-2026,1337.217285,1349.261573,1334.529638,1339.805295,16385079,-0.013728768,1362.606535,0.017068273
24-04-2026,1321.689087,1339.705761,1318.901925,1333.83289,11744802,-0.011612322,1359.414628,0.016924887
27-04-2026,1359.51416,1365.287394,1304.96632,1306.957116,24673098,0.028618738,1357.987891,0.0177461
28-04-2026,1382.507813,1388.778745,1350.754603,1351.750001,41027699,0.016913139,1357.944759,0.017876294
29-04-2026,1418.839844,1427.201208,1384.896808,1385.593538,30542143,0.026279802,1359.046334,0.018503605
30-04-2026,1424.215088,1430.386505,1386.688521,1402.515369,30957881,0.003788478,1360.708651,0.018427355
01-05-2026,1424.215088,1424.215088,1424.215088,1424.215088,0,0,1361.893176,0.018348441
04-05-2026,1456.366333,1460.646592,1426.80307,1426.80307,24035700,0.022574712,1364.066463,0.018766701
05-05-2026,1456.864014,1466.618959,1443.32663,1453.280606,23543341,0.000341728,1365.907947,0.018735736
06-05-2026,1431.282349,1466.519451,1420.930188,1456.266806,14221786,-0.017559405,1367.6698,0.018770165
07-05-2026,1429.590088,1442.828926,1423.717339,1432.178219,19816903,-0.001182339,1368.393119,0.018391473
08-05-2026,1428.594727,1436.159846,1410.976236,1419.437116,8663105,-0.000696256,1369.302246,0.018365986
11-05-2026,1381.811035,1421.427912,1375.639618,1413.464731,15261787,-0.03274805,1368.519198,0.019352914
12-05-2026,1357.722412,1387.086643,1354.039489,1385.593547,24357500,-0.017432646,1366.890063,0.019598912
13-05-2026,1352.546387,1366.083771,1346.175817,1355.134396,13797989,-0.003812285,1367.245089,0.017677619
14-05-2026,1355.532593,1371.657986,1352.148216,1358.916848,17303059,0.00220784,1367.83901,0.017667677
15-05-2026,1330.249512,1358.518831,1323.082575,1350.555649,19976192,-0.018651769,1366.750712,0.01765893
18-05-2026,1329.751831,1335.823733,1312.630917,1327.860551,13022473,-0.000374126,1366.266288,0.017487419
19-05-2026,1316.612427,1337.814445,1312.33229,1332.538789,21665501,-0.009881095,1366.863525,0.016407586
20-05-2026,1353.442139,1356.627484,1306.558934,1312.630835,13248515,0.027973085,1368.691736,0.017150859
21-05-2026,1343.388672,1364.590691,1339.008898,1360.907647,17150630,-0.007428073,1368.751457,0.016143392
22-05-2026,1348.266113,1361.106767,1342.890942,1343.786824,7105813,0.0036307,1369.564364,0.01595386
25-05-2026,1360.708618,1364.789724,1350.754641,1360.509587,6750071,0.009228523,1370.121785,0.015804048
26-05-2026,1350.057983,1362.201787,1346.175908,1353.840422,13769747,-0.007827271,1371.488802,0.015084096
27-05-2026,1344.284546,1354.736221,1342.393266,1346.77304,13215138,-0.004276437,1371.701152,0.01458297
28-05-2026,1344.284546,1344.284546,1344.284546,1344.284546,0,0,1371.940043,0.01458217
29-05-2026,1315.119385,1362.699443,1310.938763,1357.722455,42634247,-0.021695675,1370.486759,0.014797241
01-06-2026,1313.924927,1329.353591,1312.43183,1326.367398,10700603,-0.000908251,1369.050065,0.014797162
02-06-2026,1308.549805,1321.689127,1294.31569,1301.681536,23302785,-0.00409089,1367.765999,0.014760847
03-06-2026,1307.15625,1317.906594,1295.012446,1308.948015,20012293,-0.001064961,1366.143502,0.014695177
04-06-2026,1297.699951,1305.165434,1287.14876,1295.012426,23474327,-0.007234253,1364.826257,0.01455005
05-06-2026,1291,1306,1288,1304.5,17785223,-0.005162943,1363.803288,0.014433453
08-06-2026,1263.300049,1282.599976,1259.199951,1277,16494759,-0.021456198,1360.596151,0.013810079
09-06-2026,1269.199951,1274.199951,1257.5,1269,23620214,0.00467023,1356.819222,0.013395846
10-06-2026,1258.800049,1300.5,1254.400024,1275,21012796,-0.008194061,1351.484562,0.012248356
11-06-2026,1263,1276,1253.199951,1258,13117486,0.003336472,1346.110726,0.012238835
12-06-2026,1293,1297,1262.5,1277,11988785,0.023752969,1341.73689,0.013229647
15-06-2026,1307,1325,1303.300049,1315.300049,18633321,0.010827533,1336.758012,0.012601473
16-06-2026,1328.800049,1333.400024,1306.400024,1313.400024,18513223,0.016679456,1332.489213,0.013116772
17-06-2026,1332.699951,1334,1317,1333,10029170,0.002934905,1329.203133,0.012862439
18-06-2026,1328.099976,1333.900024,1322,1330,15494549,-0.003451621,1325.820129,0.012862337
19-06-2026,1309.5,1338.199951,1305.300049,1328,24887034,-0.014004951,1321.850305,0.013030969
22-06-2026,1326.5,1344.900024,1314.099976,1316.699951,12931213,0.012982054,1320.006604,0.012046235
23-06-2026,1309.5,1333,1304,1328.900024,15400184,-0.01281568,1318.39919,0.011860968
24-06-2026,1313.599976,1322,1297.5,1305.699951,11030917,0.003130947,1317.100977,0.011874697
25-06-2026,1318.099976,1328,1314.599976,1318,12694362,0.0034257,1315.853223,0.011887781
26-06-2026,1318.099976,1318.099976,1318.099976,1318.099976,0,0,1315.448238,0.011403324
29-06-2026,1301,1313.699951,1292.599976,1308,13757656,-0.012973201,1314.489844,0.011637906
30-06-2026,1293.900024,1306.900024,1290,1306.900024,15695263,-0.005457322,1313.732764,0.011544734
